Date,time,Allocate memory,%used
2020/11/22,19:06:45,1606043205,33.0651
2020/11/22,19:03:45,1606043025,36.8206
2020/11/22,19:00:45,1606042845,33.4509
2020/11/22,18:57:45,1606042665,31.6248
2020/11/22,18:54:45,1606042485,33.5747
2020/11/22,18:51:45,1606042305,33.6252
2020/11/22,18:48:45,1606042125,33.579
2020/11/22,18:45:45,1606041945,37.1271
2020/11/22,18:42:45,1606041765,30.7536
2020/11/22,18:39:46,1606041586,31.56
2020/11/22,18:36:46,1606041406,32.9868
2020/11/22,18:33:45,1606041225,31.8182
2020/11/22,18:30:45,1606041045,32.1134
2020/11/22,18:27:45,1606040865,34.7824
2020/11/22,18:24:45,1606040685,33.7952
2020/11/22,18:21:45,1606040505,33.9994
2020/11/22,18:18:45,1606040325,32.4313
2020/11/22,18:15:45,1606040145,32.408
2020/11/22,18:12:45,1606039965,36.6831
2020/11/22,18:09:45,1606039785,36.6475
2020/11/22,18:06:45,1606039605,33.5912
2020/11/22,18:03:45,1606039425,32.8368
2020/11/22,18:00:45,1606039245,31.7376
2020/11/22,17:57:45,1606039065,31.6304
2020/11/22,17:54:45,1606038885,31.6045
2020/11/22,17:51:45,1606038705,31.6697
2020/11/22,17:48:45,1606038525,44.891
2020/11/22,17:45:46,1606038346,44.6841
2020/11/22,17:42:45,1606038165,52.6486
2020/11/22,17:39:45,1606037985,35.4189
2020/11/22,17:36:45,1606037805,32.1626
2020/11/22,17:33:45,1606037625,32.1623
2020/11/22,17:30:45,1606037445,31.7467
2020/11/22,17:27:45,1606037265,31.7097
2020/11/22,17:24:45,1606037085,31.7444
2020/11/22,17:21:45,1606036905,35.9654
2020/11/22,17:18:46,1606036726,33.159
2020/11/22,17:15:45,1606036545,33.0881
2020/11/22,17:12:45,1606036365,33.8129
2020/11/22,17:09:45,1606036185,33.5452
2020/11/22,17:06:45,1606036005,31.6477
2020/11/22,17:03:45,1606035825,31.6185
2020/11/22,17:00:45,1606035645,31.7283
2020/11/22,16:57:45,1606035465,31.7514
2020/11/22,16:54:45,1606035285,35.1168
2020/11/22,16:51:45,1606035105,31.0095
2020/11/22,16:48:46,1606034926,31.993
2020/11/22,16:45:45,1606034745,33.7166
2020/11/22,16:42:45,1606034565,33.6908
2020/11/22,16:39:45,1606034385,33.4555
2020/11/22,16:36:45,1606034205,33.58
2020/11/22,16:33:45,1606034025,35.0046
2020/11/22,16:30:45,1606033845,33.8105
2020/11/22,16:27:45,1606033665,33.7209
2020/11/22,16:24:46,1606033486,34.331
2020/11/22,16:21:45,1606033305,34.4208
2020/11/22,16:18:45,1606033125,34.477
2020/11/22,16:15:45,1606032945,34.4518
2020/11/22,16:12:45,1606032765,31.8117
2020/11/22,16:09:45,1606032585,32.3031
2020/11/22,16:06:45,1606032405,33.1804
2020/11/22,16:03:45,1606032225,32.3157
2020/11/22,16:00:45,1606032045,32.9406
2020/11/22,15:57:45,1606031865,32.2778
2020/11/22,15:54:45,1606031685,32.1811
2020/11/22,15:51:45,1606031505,40.4982
2020/11/22,15:48:45,1606031325,35.2631
2020/11/22,15:45:45,1606031145,35.155
2020/11/22,15:42:45,1606030965,36.4926
2020/11/22,15:39:45,1606030785,32.0752
2020/11/22,15:36:45,1606030605,31.9377
2020/11/22,15:33:45,1606030425,35.3297
2020/11/22,15:30:45,1606030245,32.5719
2020/11/22,15:27:46,1606030066,32.648
2020/11/22,15:24:45,1606029885,32.3982
2020/11/22,15:21:45,1606029705,32.7246
2020/11/22,15:18:45,1606029525,35.2101
2020/11/22,15:15:45,1606029345,37.723
2020/11/22,15:12:45,1606029165,32.8015
2020/11/22,15:09:45,1606028985,32.941
2020/11/22,15:06:45,1606028805,32.8928
2020/11/22,15:03:45,1606028625,32.8509
2020/11/22,15:00:45,1606028445,33.0746
2020/11/22,14:57:45,1606028265,33.0997
2020/11/22,14:54:45,1606028085,39.3632
2020/11/22,14:51:45,1606027905,34.8522
2020/11/22,14:48:45,1606027725,35.1394
2020/11/22,14:45:45,1606027545,35.0944
2020/11/22,14:42:45,1606027365,35.0838
2020/11/22,14:39:45,1606027185,36.4433
2020/11/22,14:36:45,1606027005,32.6766
2020/11/22,14:33:45,1606026825,37.4953
2020/11/22,14:30:45,1606026645,33.9993
2020/11/22,14:27:45,1606026465,32.6145
2020/11/22,14:24:45,1606026285,34.6166
2020/11/22,14:21:45,1606026105,32.7637
2020/11/22,14:18:45,1606025925,32.1826
2020/11/22,14:15:45,1606025745,32.7946
2020/11/22,14:12:46,1606025566,38.6845
2020/11/22,14:09:45,1606025385,35.9324
2020/11/22,14:06:45,1606025205,32.4486
2020/11/22,14:03:46,1606025026,33.2851
2020/11/22,14:00:45,1606024845,31.9019
2020/11/22,13:57:45,1606024665,35.5992
2020/11/22,13:54:45,1606024485,33.7784
2020/11/22,13:51:45,1606024305,33.9209
2020/11/22,13:48:45,1606024125,33.7668
2020/11/22,13:45:45,1606023945,36.4666
2020/11/22,13:42:45,1606023765,36.8923
2020/11/22,13:39:45,1606023585,33.7734
2020/11/22,13:36:45,1606023405,31.2094
2020/11/22,13:33:46,1606023226,36.4356
2020/11/22,13:30:45,1606023045,36.3748
2020/11/22,13:27:45,1606022865,31.7432
2020/11/22,13:24:45,1606022685,32.3367
2020/11/22,13:21:45,1606022505,32.3684
2020/11/22,13:18:45,1606022325,34.6378
2020/11/22,13:15:45,1606022145,32.0944
2020/11/22,13:12:45,1606021965,32.1689
2020/11/22,13:09:45,1606021785,32.9518
2020/11/22,13:06:45,1606021605,36.9054
2020/11/22,13:03:45,1606021425,37.8339
2020/11/22,13:00:45,1606021245,33.0722
2020/11/22,12:57:45,1606021065,33.0539
2020/11/22,12:54:45,1606020885,33.0076
2020/11/22,12:51:45,1606020705,32.9657
2020/11/22,12:48:45,1606020525,32.5339
2020/11/22,12:45:45,1606020345,32.9794
2020/11/22,12:42:45,1606020165,34.7433
2020/11/22,12:39:45,1606019985,35.1124
2020/11/22,12:36:45,1606019805,37.6144
2020/11/22,12:33:45,1606019625,38.489
2020/11/22,12:30:45,1606019445,38.4848
2020/11/22,12:27:45,1606019265,38.5686
2020/11/22,12:24:45,1606019085,38.5307
2020/11/22,12:21:45,1606018905,37.6266
2020/11/22,12:18:45,1606018725,38.4794
2020/11/22,12:15:45,1606018545,35.56
2020/11/22,12:12:45,1606018365,35.515
2020/11/22,12:09:45,1606018185,33.2764
2020/11/22,12:06:45,1606018005,38.3079
2020/11/22,12:03:45,1606017825,48.8458
2020/11/22,12:00:45,1606017645,32.8118
2020/11/22,11:57:46,1606017466,60.752
2020/11/22,11:54:45,1606017285,33.5379
2020/11/22,11:51:45,1606017105,46.7598
2020/11/22,11:48:45,1606016925,49.0983
2020/11/22,11:45:45,1606016745,39.199
2020/11/22,11:42:45,1606016565,34.3746
2020/11/22,11:39:45,1606016385,36.2343
2020/11/22,11:36:45,1606016205,47.8823
2020/11/22,11:33:45,1606016025,46.647
2020/11/22,11:30:45,1606015845,45.8768
2020/11/22,11:27:45,1606015665,48.1496
2020/11/22,11:24:45,1606015485,32.8347
2020/11/22,11:21:45,1606015305,32.5684
2020/11/22,11:18:45,1606015125,55.4002
2020/11/22,11:15:45,1606014945,33.3238
2020/11/22,11:12:45,1606014765,40.9802
2020/11/22,11:09:45,1606014585,35.2623
2020/11/22,11:06:45,1606014405,33.7477
2020/11/22,11:03:45,1606014225,46.0379
2020/11/22,11:00:45,1606014045,41.2376
2020/11/22,10:57:46,1606013866,34.0059
2020/11/22,10:54:45,1606013685,32.1023
2020/11/22,10:51:45,1606013505,32.1372
2020/11/22,10:48:45,1606013325,31.9599
2020/11/22,10:45:45,1606013145,43.053
2020/11/22,10:42:45,1606012965,50.3642
2020/11/22,10:39:45,1606012785,52.9449
2020/11/22,10:36:45,1606012605,37.1277
2020/11/22,10:33:45,1606012425,46.0088
2020/11/22,10:30:45,1606012245,42.5908
2020/11/22,10:27:45,1606012065,29.9463
2020/11/22,10:24:45,1606011885,34.3329
2020/11/22,10:21:45,1606011705,40.1918
2020/11/22,10:18:45,1606011525,54.078
2020/11/22,10:15:45,1606011345,63.5119
2020/11/22,10:12:45,1606011165,44.6509
2020/11/22,10:09:45,1606010985,44.6145
2020/11/22,10:06:45,1606010805,54.1744
2020/11/22,10:03:45,1606010625,28.8009
2020/11/22,10:00:45,1606010445,65.1277
2020/11/22,09:57:45,1606010265,64.95
2020/11/22,09:54:45,1606010085,64.9732
2020/11/22,09:51:45,1606009905,64.9607
2020/11/22,09:48:45,1606009725,65.1808
2020/11/22,09:45:46,1606009546,65.1038
2020/11/22,09:42:45,1606009365,65.0188
2020/11/22,09:39:46,1606009186,64.9191
2020/11/22,09:36:45,1606009005,64.9357
2020/11/22,09:33:45,1606008825,65.1136
2020/11/22,09:30:45,1606008645,65.0159
2020/11/22,09:27:45,1606008465,64.9691
2020/11/22,09:24:45,1606008285,65.0376
2020/11/22,09:21:45,1606008105,64.8681
2020/11/22,09:18:45,1606007925,65.0685
2020/11/22,09:15:45,1606007745,64.9794
2020/11/22,09:12:45,1606007565,65.258
2020/11/22,09:09:45,1606007385,64.9305
2020/11/22,09:06:45,1606007205,64.8965
2020/11/22,09:03:45,1606007025,64.931
2020/11/22,09:00:45,1606006845,64.8612
2020/11/22,08:57:45,1606006665,65.0101
2020/11/22,08:54:45,1606006485,65.01
2020/11/22,08:51:45,1606006305,64.9398
2020/11/22,08:48:45,1606006125,65.0085
2020/11/22,08:45:45,1606005945,64.9271
2020/11/22,08:42:45,1606005765,64.8729
2020/11/22,08:39:46,1606005586,64.8169
2020/11/22,08:36:45,1606005405,65.1052
2020/11/22,08:33:45,1606005225,65.025
2020/11/22,08:30:45,1606005045,64.9968
2020/11/22,08:27:46,1606004866,64.8103
2020/11/22,08:24:45,1606004685,64.7018
2020/11/22,08:21:45,1606004505,64.6382
2020/11/22,08:18:45,1606004325,64.7445
2020/11/22,08:15:45,1606004145,64.5857
2020/11/22,08:12:45,1606003965,64.6158
2020/11/22,08:09:45,1606003785,64.5319
2020/11/22,08:06:45,1606003605,64.8595
2020/11/22,08:03:45,1606003425,64.8592
2020/11/22,08:00:45,1606003245,64.8173
2020/11/22,07:57:45,1606003065,64.7896
2020/11/22,07:54:45,1606002885,64.7269
2020/11/22,07:51:45,1606002705,64.8326
2020/11/22,07:48:45,1606002525,64.6914
2020/11/22,07:45:45,1606002345,64.5697
2020/11/22,07:42:45,1606002165,64.7574
2020/11/22,07:39:45,1606001985,64.7113
2020/11/22,07:36:45,1606001805,64.7453
2020/11/22,07:33:45,1606001625,64.6841
2020/11/22,07:30:45,1606001445,64.5515
2020/11/22,07:27:45,1606001265,64.5132
2020/11/22,07:24:46,1606001086,64.5089
2020/11/22,07:21:45,1606000905,64.5014
2020/11/22,07:18:45,1606000725,64.5231
2020/11/22,07:15:45,1606000545,64.6987
2020/11/22,07:12:46,1606000366,64.5544
2020/11/22,07:09:45,1606000185,64.3615
2020/11/22,07:06:45,1606000005,64.7261
2020/11/22,07:03:45,1605999825,64.6682
2020/11/22,07:00:45,1605999645,64.5444
2020/11/22,06:57:45,1605999465,64.538
2020/11/22,06:54:45,1605999285,64.4555
2020/11/22,06:51:45,1605999105,64.5105
2020/11/22,06:48:45,1605998925,64.5387
2020/11/22,06:45:45,1605998745,64.4709
2020/11/22,06:42:45,1605998565,64.4591
2020/11/22,06:39:45,1605998385,64.3523
2020/11/22,06:36:45,1605998205,64.8122
2020/11/22,06:33:45,1605998025,64.8289
2020/11/22,06:30:45,1605997845,64.8309
2020/11/22,06:27:45,1605997665,64.5914
2020/11/22,06:24:45,1605997485,64.6021
2020/11/22,06:21:45,1605997305,64.5563
2020/11/22,06:18:45,1605997125,64.6345
2020/11/22,06:15:45,1605996945,64.583
2020/11/22,06:12:45,1605996765,64.5
2020/11/22,06:09:45,1605996585,64.398
2020/11/22,06:06:45,1605996405,64.8124
2020/11/22,06:03:45,1605996225,64.8447
2020/11/22,06:00:46,1605996046,64.9103
2020/11/22,05:57:45,1605995865,64.8578
2020/11/22,05:54:45,1605995685,64.9777
2020/11/22,05:51:45,1605995505,65.0314
2020/11/22,05:48:45,1605995325,65.0209
2020/11/22,05:45:45,1605995145,64.9244
2020/11/22,05:42:45,1605994965,64.8704
2020/11/22,05:39:45,1605994785,64.8624
2020/11/22,05:36:45,1605994605,65.116
2020/11/22,05:33:46,1605994426,65.1283
2020/11/22,05:30:45,1605994245,64.9729
2020/11/22,05:27:45,1605994065,64.9763
2020/11/22,05:24:45,1605993885,64.9423
2020/11/22,05:21:45,1605993705,64.8379
2020/11/22,05:18:45,1605993525,64.9203
2020/11/22,05:15:45,1605993345,64.9253
2020/11/22,05:12:46,1605993166,64.8703
2020/11/22,05:09:45,1605992985,64.8287
2020/11/22,05:06:45,1605992805,65.2125
2020/11/22,05:03:45,1605992625,64.9719
2020/11/22,05:00:45,1605992445,64.9241
2020/11/22,04:57:45,1605992265,64.9071
2020/11/22,04:54:45,1605992085,64.8738
2020/11/22,04:51:45,1605991905,64.9189
2020/11/22,04:48:45,1605991725,64.8407
2020/11/22,04:45:45,1605991545,64.6093
2020/11/22,04:42:45,1605991365,64.5153
2020/11/22,04:39:45,1605991185,64.4919
2020/11/22,04:36:45,1605991005,65.052
2020/11/22,04:33:45,1605990825,64.905
2020/11/22,04:30:45,1605990645,64.8854
2020/11/22,04:27:45,1605990465,64.9209
2020/11/22,04:24:46,1605990286,64.9705
2020/11/22,04:21:45,1605990105,64.9001
2020/11/22,04:18:45,1605989925,65.6294
2020/11/22,04:15:45,1605989745,69.2546
2020/11/22,04:12:45,1605989565,69.0159
2020/11/22,04:09:45,1605989385,69.1237
2020/11/22,04:06:45,1605989205,69.9151
2020/11/22,04:03:45,1605989025,69.8174
2020/11/22,04:00:45,1605988845,56.8376
2020/11/22,03:57:45,1605988665,64.2763
2020/11/22,03:54:45,1605988485,48.4631
2020/11/22,03:51:45,1605988305,49.8228
2020/11/22,03:48:45,1605988125,41.6492
2020/11/22,03:45:45,1605987945,32.8793
2020/11/22,03:42:45,1605987765,32.9499
2020/11/22,03:39:45,1605987585,32.6014
2020/11/22,03:36:45,1605987405,32.8758
2020/11/22,03:33:45,1605987225,35.1647
2020/11/22,03:30:45,1605987045,43.2289
2020/11/22,03:27:45,1605986865,36.4108
2020/11/22,03:24:45,1605986685,34.7128
2020/11/22,03:21:45,1605986505,40.023
2020/11/22,03:18:45,1605986325,59.8458
2020/11/22,03:15:46,1605986146,51.3936
2020/11/22,03:12:45,1605985965,47.3155
2020/11/22,03:09:45,1605985785,36.2921
2020/11/22,03:06:45,1605985605,66.671
2020/11/22,03:03:45,1605985425,43.464
2020/11/22,03:00:45,1605985245,34.8825
2020/11/22,02:57:45,1605985065,34.3957
2020/11/22,02:54:45,1605984885,33.4972
2020/11/22,02:51:45,1605984705,33.9875
2020/11/22,02:48:45,1605984525,33.4052
2020/11/22,02:45:45,1605984345,32.9153
2020/11/22,02:42:45,1605984165,33.2112
2020/11/22,02:39:45,1605983985,33.0506
2020/11/22,02:36:45,1605983805,33.0315
2020/11/22,02:33:45,1605983625,33.2168
2020/11/22,02:30:45,1605983445,33.0389
2020/11/22,02:27:45,1605983265,33.0112
2020/11/22,02:24:45,1605983085,34.3157
2020/11/22,02:21:45,1605982905,32.5328
2020/11/22,02:18:45,1605982725,33.5654
2020/11/22,02:15:45,1605982545,33.4555
2020/11/22,02:12:46,1605982366,36.7954
2020/11/22,02:09:45,1605982185,39.4158
2020/11/22,02:06:45,1605982005,34.7897
2020/11/22,02:03:45,1605981825,32.4567
2020/11/22,02:00:45,1605981645,33.5088
2020/11/22,01:57:45,1605981465,34.1126
2020/11/22,01:54:45,1605981285,32.7867
2020/11/22,01:51:46,1605981106,37.5422
2020/11/22,01:48:45,1605980925,37.6466
2020/11/22,01:45:45,1605980745,33.2298
2020/11/22,01:42:45,1605980565,33.081
2020/11/22,01:39:45,1605980385,32.711
2020/11/22,01:36:45,1605980205,35.1225
2020/11/22,01:33:45,1605980025,37.5548
2020/11/22,01:30:45,1605979845,37.1322
2020/11/22,01:27:45,1605979665,34.9703
2020/11/22,01:24:45,1605979485,41.1401
2020/11/22,01:21:45,1605979305,46.9272
2020/11/22,01:18:45,1605979125,67.4213
2020/11/22,01:15:45,1605978945,39.5757
2020/11/22,01:12:45,1605978765,33.5094
2020/11/22,01:09:45,1605978585,34.0647
2020/11/22,01:06:45,1605978405,33.5361
2020/11/22,01:03:45,1605978225,33.5979
2020/11/22,01:00:45,1605978045,33.8059
2020/11/22,00:57:46,1605977866,32.776
2020/11/22,00:54:45,1605977685,43.7983
2020/11/22,00:51:45,1605977505,35.3623
2020/11/22,00:48:46,1605977326,39.4842
2020/11/22,00:45:45,1605977145,33.891
2020/11/22,00:42:45,1605976965,33.0059
2020/11/22,00:39:45,1605976785,37.2411
2020/11/22,00:36:45,1605976605,32.4479
2020/11/22,00:33:45,1605976425,33.7494
2020/11/22,00:30:45,1605976245,32.6959
2020/11/22,00:27:45,1605976065,33.5662
2020/11/22,00:24:45,1605975885,36.092
2020/11/22,00:21:45,1605975705,32.5489
2020/11/22,00:18:45,1605975525,33.5256
2020/11/22,00:15:45,1605975345,35.3286
2020/11/22,00:12:45,1605975165,33.0254
2020/11/22,00:09:45,1605974985,34.5606
2020/11/22,00:06:45,1605974805,33.6124
2020/11/22,00:03:45,1605974625,41.6576
2020/11/22,00:00:45,1605974445,32.8726
2020/11/21,23:57:45,1605974265,32.2772
2020/11/21,23:54:46,1605974086,33.4225
2020/11/21,23:51:45,1605973905,32.9509
2020/11/21,23:48:45,1605973725,33.1267
2020/11/21,23:45:45,1605973545,34.5026
2020/11/21,23:42:45,1605973365,32.4662
2020/11/21,23:39:45,1605973185,32.7488
2020/11/21,23:36:45,1605973005,32.2583
2020/11/21,23:33:45,1605972825,33.012
2020/11/21,23:30:45,1605972645,33.156
2020/11/21,23:27:45,1605972465,32.8225
2020/11/21,23:24:45,1605972285,34.2211
2020/11/21,23:21:45,1605972105,32.9986
2020/11/21,23:18:45,1605971925,34.9516
2020/11/21,23:15:45,1605971745,32.4019
2020/11/21,23:12:45,1605971565,34.7674
2020/11/21,23:09:45,1605971385,33.7151
2020/11/21,23:06:45,1605971205,32.6397
2020/11/21,23:03:45,1605971025,34.072
2020/11/21,23:00:45,1605970845,32.918
2020/11/21,22:57:45,1605970665,32.8686
2020/11/21,22:54:45,1605970485,39.7874
2020/11/21,22:51:45,1605970305,34.3657
2020/11/21,22:48:45,1605970125,33.7241
2020/11/21,22:45:45,1605969945,33.4275
2020/11/21,22:42:45,1605969765,46.5731
2020/11/21,22:39:45,1605969585,33.305
2020/11/21,22:36:45,1605969405,34.5858
2020/11/21,22:33:45,1605969225,32.5483
2020/11/21,22:30:45,1605969045,38.5583
2020/11/21,22:27:45,1605968865,51.9704
2020/11/21,22:24:45,1605968685,32.5103
2020/11/21,22:21:45,1605968505,32.436
2020/11/21,22:18:45,1605968325,33.0406
2020/11/21,22:15:45,1605968145,32.6017
2020/11/21,22:12:45,1605967965,40.2708
2020/11/21,22:09:45,1605967785,32.5163
2020/11/21,22:06:45,1605967605,32.6048
2020/11/21,22:03:45,1605967425,32.6919
2020/11/21,22:00:45,1605967245,34.1278
2020/11/21,21:57:45,1605967065,33.8866
2020/11/21,21:54:45,1605966885,34.5969
2020/11/21,21:51:45,1605966705,35.5012
2020/11/21,21:48:45,1605966525,54.163
2020/11/21,21:45:45,1605966345,35.2986
2020/11/21,21:42:45,1605966165,32.857
2020/11/21,21:39:45,1605965985,35.1561
2020/11/21,21:36:45,1605965805,31.9397
2020/11/21,21:33:45,1605965625,32.1445
2020/11/21,21:30:45,1605965445,35.3005
2020/11/21,21:27:45,1605965265,36.4804
2020/11/21,21:24:45,1605965085,46.6044
2020/11/21,21:21:45,1605964905,62.6117
2020/11/21,21:18:45,1605964725,33.8447
2020/11/21,21:15:45,1605964545,36.263
2020/11/21,21:12:46,1605964366,35.2697
2020/11/21,21:09:46,1605964186,37.1125
2020/11/21,21:06:45,1605964005,45.5343
2020/11/21,21:03:46,1605963826,32.3535
2020/11/21,21:00:45,1605963645,33.7226
2020/11/21,20:57:45,1605963465,34.9193
2020/11/21,20:54:45,1605963285,36.9789
2020/11/21,20:51:45,1605963105,36.8607
2020/11/21,20:48:46,1605962926,36.4624
2020/11/21,20:45:45,1605962745,63.1895
2020/11/21,20:42:46,1605962566,39.7188
2020/11/21,20:39:45,1605962385,32.4026
2020/11/21,20:36:45,1605962205,34.0138
2020/11/21,20:33:45,1605962025,33.4184
2020/11/21,20:30:45,1605961845,33.787
2020/11/21,20:27:45,1605961665,32.7672
2020/11/21,20:24:45,1605961485,35.0185
2020/11/21,20:21:45,1605961305,32.8839
2020/11/21,20:18:45,1605961125,32.9142
2020/11/21,20:15:45,1605960945,33.6329
2020/11/21,20:12:45,1605960765,33.6268
2020/11/21,20:09:45,1605960585,33.6414
2020/11/21,20:06:45,1605960405,32.1328
2020/11/21,20:03:45,1605960225,32.4331
2020/11/21,20:00:45,1605960045,35.5259
2020/11/21,19:57:45,1605959865,32.3745
2020/11/21,19:54:45,1605959685,34.2475
2020/11/21,19:51:45,1605959505,44.4371
2020/11/21,19:48:45,1605959325,31.8993
2020/11/21,19:45:45,1605959145,32.4505
2020/11/21,19:42:45,1605958965,43.585
2020/11/21,19:39:45,1605958785,34.5439
2020/11/21,19:36:45,1605958605,49.3715
2020/11/21,19:33:45,1605958425,35.5978
2020/11/21,19:30:45,1605958245,34.8326
2020/11/21,19:27:45,1605958065,36.3637
2020/11/21,19:24:45,1605957885,32.8888
2020/11/21,19:21:45,1605957705,33.3731
2020/11/21,19:18:45,1605957525,32.6755
2020/11/21,19:15:45,1605957345,33.2153
2020/11/21,19:12:45,1605957165,38.0232
2020/11/21,19:09:45,1605956985,33.4783
2020/11/21,19:06:45,1605956805,33.8806
2020/11/21,19:03:45,1605956625,35.8539
2020/11/21,19:00:45,1605956445,31.8015
2020/11/21,18:57:46,1605956266,32.3968
2020/11/21,18:54:45,1605956085,32.4098
2020/11/21,18:51:45,1605955905,32.5079
2020/11/21,18:48:45,1605955725,37.0689
2020/11/21,18:45:45,1605955545,43.7491
2020/11/21,18:42:45,1605955365,33.3672
2020/11/21,18:39:45,1605955185,33.265
2020/11/21,18:36:45,1605955005,33.2012
2020/11/21,18:33:45,1605954825,43.3397
2020/11/21,18:30:45,1605954645,32.8991
2020/11/21,18:27:45,1605954465,32.2989
2020/11/21,18:24:45,1605954285,31.7896
2020/11/21,18:21:45,1605954105,32.2539
2020/11/21,18:18:45,1605953925,33.5032
2020/11/21,18:15:45,1605953745,31.5703
2020/11/21,18:12:45,1605953565,31.8806
2020/11/21,18:09:45,1605953385,38.523
2020/11/21,18:06:45,1605953205,43.5739
2020/11/21,18:03:45,1605953025,32.2484
2020/11/21,18:00:45,1605952845,33.9068
2020/11/21,17:57:45,1605952665,32.7869
2020/11/21,17:54:45,1605952485,32.4598
2020/11/21,17:51:45,1605952305,35.2699
2020/11/21,17:48:45,1605952125,50.6457
2020/11/21,17:45:45,1605951945,31.8409
2020/11/21,17:42:45,1605951765,32.1599
2020/11/21,17:39:45,1605951585,31.7323
2020/11/21,17:36:45,1605951405,31.7886
2020/11/21,17:33:45,1605951225,31.7252
2020/11/21,17:30:45,1605951045,32.0369
2020/11/21,17:27:45,1605950865,32.8081
2020/11/21,17:24:45,1605950685,32.717
2020/11/21,17:21:45,1605950505,32.6116
2020/11/21,17:18:45,1605950325,32.0813
2020/11/21,17:15:45,1605950145,32.1661
2020/11/21,17:12:45,1605949965,33.0817
2020/11/21,17:09:45,1605949785,32.2743
2020/11/21,17:06:45,1605949605,33.0177
2020/11/21,17:03:45,1605949425,32.2217
2020/11/21,17:00:45,1605949245,31.8343
2020/11/21,16:57:45,1605949065,31.5095
2020/11/21,16:54:45,1605948885,34.2641
2020/11/21,16:51:46,1605948706,34.2898
2020/11/21,16:48:45,1605948525,32.3308
2020/11/21,16:45:45,1605948345,32.5076
2020/11/21,16:42:45,1605948165,33.005
2020/11/21,16:39:46,1605947986,31.4788
2020/11/21,16:36:45,1605947805,31.889
2020/11/21,16:33:45,1605947625,38.8462
2020/11/21,16:30:45,1605947445,34.8173
2020/11/21,16:27:45,1605947265,32.8791
2020/11/21,16:24:45,1605947085,31.6441
2020/11/21,16:21:45,1605946905,32.2542
2020/11/21,16:18:45,1605946725,31.6949
2020/11/21,16:15:45,1605946545,32.4307
2020/11/21,16:12:45,1605946365,31.8984
2020/11/21,16:09:45,1605946185,32.1277
2020/11/21,16:06:45,1605946005,32.0869
2020/11/21,16:03:45,1605945825,35.1229
2020/11/21,16:00:45,1605945645,33.1758
2020/11/21,15:57:45,1605945465,38.6271
2020/11/21,15:54:45,1605945285,43.4412
2020/11/21,15:51:45,1605945105,45.2648
2020/11/21,15:48:45,1605944925,44.9259
2020/11/21,15:45:45,1605944745,45.2112
2020/11/21,15:42:45,1605944565,46.2545
2020/11/21,15:39:45,1605944385,33.836
2020/11/21,15:36:45,1605944205,34.0623
2020/11/21,15:33:46,1605944026,33.8379
2020/11/21,15:30:45,1605943845,33.7858
2020/11/21,15:27:45,1605943665,32.6962
2020/11/21,15:24:45,1605943485,45.7439
2020/11/21,15:21:46,1605943306,32.9643
2020/11/21,15:18:45,1605943125,35.6433
2020/11/21,15:15:45,1605942945,34.7247
2020/11/21,15:12:45,1605942765,34.6115
2020/11/21,15:09:45,1605942585,33.6407
2020/11/21,15:06:45,1605942405,33.5013
2020/11/21,15:03:45,1605942225,33.0032
2020/11/21,15:00:45,1605942045,35.7788
2020/11/21,14:57:45,1605941865,35.3648
2020/11/21,14:54:45,1605941685,32.4243
2020/11/21,14:51:45,1605941505,31.6969
2020/11/21,14:48:45,1605941325,35.9786
2020/11/21,14:45:45,1605941145,31.9416
2020/11/21,14:42:45,1605940965,32.8642
2020/11/21,14:39:45,1605940785,35
2020/11/21,14:36:45,1605940605,35.9124
2020/11/21,14:33:45,1605940425,32.369
2020/11/21,14:30:45,1605940245,32.76
2020/11/21,14:27:45,1605940065,32.5857
2020/11/21,14:24:45,1605939885,34.1332
2020/11/21,14:21:45,1605939705,30.9654
2020/11/21,14:18:45,1605939525,32.1939
2020/11/21,14:15:45,1605939345,32.1698
2020/11/21,14:12:45,1605939165,33.2285
2020/11/21,14:09:45,1605938985,32.3116
2020/11/21,14:06:45,1605938805,32.0123
2020/11/21,14:03:45,1605938625,37.9537
2020/11/21,14:00:45,1605938445,34.4364
2020/11/21,13:57:45,1605938265,40.5785
2020/11/21,13:54:45,1605938085,34.7972
2020/11/21,13:51:45,1605937905,33.8496
2020/11/21,13:48:45,1605937725,32.846
2020/11/21,13:45:45,1605937545,32.7838
2020/11/21,13:42:45,1605937365,32.233
2020/11/21,13:39:45,1605937185,32.1862
2020/11/21,13:36:46,1605937006,35.319
2020/11/21,13:33:45,1605936825,32.6334
2020/11/21,13:30:45,1605936645,33.1726
2020/11/21,13:27:45,1605936465,34.3317
2020/11/21,13:24:45,1605936285,32.0994
2020/11/21,13:21:45,1605936105,32.1407
2020/11/21,13:18:45,1605935925,31.9987
2020/11/21,13:15:45,1605935745,32.2079
2020/11/21,13:12:45,1605935565,32.3551
2020/11/21,13:09:45,1605935385,35.1926
2020/11/21,13:06:45,1605935205,35.1737
2020/11/21,13:03:45,1605935025,34.9379
2020/11/21,13:00:45,1605934845,35.0942
2020/11/21,12:57:45,1605934665,51.4701
2020/11/21,12:54:45,1605934485,46.0943
2020/11/21,12:51:46,1605934306,36.3444
2020/11/21,12:48:45,1605934125,31.6113
2020/11/21,12:45:45,1605933945,31.6434
2020/11/21,12:42:45,1605933765,32.4365
2020/11/21,12:39:45,1605933585,32.6885
