Date,Time,Time2,Memory Used
10/18/2020,08:48:30,AM,67.799
10/18/2020,08:45:30,AM,67.9868
10/18/2020,08:42:30,AM,67.9033
10/18/2020,08:39:30,AM,67.6293
10/18/2020,08:36:30,AM,67.678
10/18/2020,08:33:30,AM,67.6247
10/18/2020,08:30:30,AM,67.0852
10/18/2020,08:27:30,AM,66.5217
10/18/2020,08:24:30,AM,66.1713
10/18/2020,08:21:30,AM,66.1463
10/18/2020,08:18:30,AM,66.1371
10/18/2020,08:15:30,AM,66.4148
10/18/2020,08:12:30,AM,65.6602
10/18/2020,08:09:30,AM,65.4855
10/18/2020,08:06:30,AM,65.54
10/18/2020,08:03:30,AM,65.3932
10/18/2020,08:00:30,AM,65.4154
10/18/2020,07:57:30,AM,65.2885
10/18/2020,07:54:30,AM,65.4757
10/18/2020,07:51:30,AM,65.3486
10/18/2020,07:48:30,AM,65.0169
10/18/2020,07:45:30,AM,63.6506
10/18/2020,07:42:30,AM,63.176
10/18/2020,07:39:30,AM,64.721
10/18/2020,07:36:30,AM,64.5332
10/18/2020,07:33:30,AM,64.3442
10/18/2020,07:30:30,AM,64.4822
10/18/2020,07:27:30,AM,64.1053
10/18/2020,07:24:30,AM,64.3751
10/18/2020,07:21:30,AM,63.9513
10/18/2020,07:18:30,AM,63.8929
10/18/2020,07:15:30,AM,63.8314
10/18/2020,07:12:30,AM,63.8931
10/18/2020,07:09:30,AM,63.8699
10/18/2020,07:06:30,AM,63.9499
10/18/2020,07:03:30,AM,63.0188
10/18/2020,07:00:30,AM,62.9212
10/18/2020,06:57:30,AM,63.0534
10/18/2020,06:54:30,AM,63.1482
10/18/2020,06:51:30,AM,63.2837
10/18/2020,06:48:30,AM,63.4527
10/18/2020,06:45:30,AM,63.4661
10/18/2020,06:42:30,AM,63.716
10/18/2020,06:39:30,AM,63.3093
10/18/2020,06:36:30,AM,63.4279
10/18/2020,06:33:30,AM,63.3485
10/18/2020,06:30:30,AM,61.3215
10/18/2020,06:27:30,AM,61.5161
10/18/2020,06:24:30,AM,63.8118
10/18/2020,06:21:30,AM,63.9545
10/18/2020,06:18:30,AM,63.8934
10/18/2020,06:15:30,AM,63.9537
10/18/2020,06:12:30,AM,64.0294
10/18/2020,06:09:30,AM,63.733
10/18/2020,06:06:30,AM,63.8551
10/18/2020,06:03:30,AM,63.6828
10/18/2020,06:00:30,AM,63.6313
10/18/2020,05:57:30,AM,63.963
10/18/2020,05:54:30,AM,63.6042
10/18/2020,05:51:30,AM,63.8625
10/18/2020,05:48:30,AM,63.6366
10/18/2020,05:45:30,AM,63.1497
10/18/2020,05:42:30,AM,63.2038
10/18/2020,05:39:30,AM,62.4909
10/18/2020,05:36:30,AM,62.6444
10/18/2020,05:33:30,AM,62.559
10/18/2020,05:30:30,AM,62.4106
10/18/2020,05:27:30,AM,62.3938
10/18/2020,05:24:30,AM,62.1146
10/18/2020,05:21:30,AM,62.2757
10/18/2020,05:18:30,AM,61.5879
10/18/2020,05:15:30,AM,60.7156
10/18/2020,05:12:30,AM,60.4522
10/18/2020,05:09:30,AM,61.8513
10/18/2020,05:06:30,AM,61.2708
10/18/2020,05:03:30,AM,61.3905
10/18/2020,05:00:30,AM,61.0626
10/18/2020,04:57:30,AM,60.6598
10/18/2020,04:54:30,AM,60.7369
10/18/2020,04:51:30,AM,63.9288
10/18/2020,04:48:30,AM,63.8821
10/18/2020,04:45:30,AM,64.0631
10/18/2020,04:42:30,AM,63.7026
10/18/2020,04:39:30,AM,62.9321
10/18/2020,04:36:30,AM,63.5642
10/18/2020,04:33:30,AM,63.2653
10/18/2020,04:30:30,AM,62.7942
10/18/2020,04:27:30,AM,62.6752
10/18/2020,04:24:30,AM,62.0154
10/18/2020,04:21:30,AM,62.4646
10/18/2020,04:18:30,AM,62.4603
10/18/2020,04:15:30,AM,62.253
10/18/2020,04:12:30,AM,62.4403
10/18/2020,04:09:30,AM,62.0878
10/18/2020,04:06:30,AM,62.1276
10/18/2020,04:03:30,AM,61.5604
10/18/2020,04:00:30,AM,62.4633
10/18/2020,03:57:30,AM,62.6664
10/18/2020,03:54:30,AM,60.5346
10/18/2020,03:51:30,AM,62.8041
10/18/2020,03:48:30,AM,62.8915
10/18/2020,03:45:30,AM,62.7947
10/18/2020,03:42:30,AM,62.7608
10/18/2020,03:39:30,AM,62.7091
10/18/2020,03:36:30,AM,62.2276
10/18/2020,03:33:30,AM,62.9365
10/18/2020,03:30:30,AM,61.6567
10/18/2020,03:27:30,AM,61.8838
10/18/2020,03:24:30,AM,61.5429
10/18/2020,03:21:30,AM,61.7184
10/18/2020,03:18:30,AM,62.0793
10/18/2020,03:15:30,AM,62.4031
10/18/2020,03:12:30,AM,62.2218
10/18/2020,03:09:30,AM,61.5894
10/18/2020,03:06:30,AM,62.0139
10/18/2020,03:03:30,AM,61.3939
10/18/2020,03:00:30,AM,61.7983
10/18/2020,02:57:30,AM,61.8739
10/18/2020,02:54:30,AM,61.6774
10/18/2020,02:51:30,AM,61.8389
10/18/2020,02:48:30,AM,61.6408
10/18/2020,02:45:30,AM,61.659
10/18/2020,02:42:30,AM,60.3725
10/18/2020,02:39:30,AM,59.6494
10/18/2020,02:36:30,AM,62.6462
10/18/2020,02:33:30,AM,62.2953
10/18/2020,02:30:30,AM,62.1801
10/18/2020,02:27:30,AM,62.1726
10/18/2020,02:24:30,AM,62.4037
10/18/2020,02:21:30,AM,62.3813
10/18/2020,02:18:30,AM,62.5517
10/18/2020,02:15:30,AM,62.3982
10/18/2020,02:12:30,AM,62.5197
10/18/2020,02:09:30,AM,62.5384
10/18/2020,02:06:30,AM,63.6276
10/18/2020,02:03:30,AM,63.3683
10/18/2020,02:00:30,AM,63.4682
10/18/2020,01:57:30,AM,63.2017
10/18/2020,01:54:30,AM,62.243
10/18/2020,01:51:30,AM,62.5119
10/18/2020,01:48:30,AM,62.5463
10/18/2020,01:45:30,AM,61.9905
10/18/2020,01:42:30,AM,61.3865
10/18/2020,01:39:30,AM,61.3178
10/18/2020,01:36:30,AM,60.852
10/18/2020,01:33:30,AM,61.0937
10/18/2020,01:30:30,AM,60.8822
10/18/2020,01:27:30,AM,60.9011
10/18/2020,01:24:30,AM,59.6546
10/18/2020,01:21:30,AM,62.0053
10/18/2020,01:18:30,AM,61.4238
10/18/2020,01:15:30,AM,61.7453
10/18/2020,01:12:30,AM,61.6752
10/18/2020,01:09:30,AM,61.4877
10/18/2020,01:06:30,AM,60.8001
10/18/2020,01:03:30,AM,61.774
10/18/2020,01:00:30,AM,61.2772
10/18/2020,12:57:30,AM,61.3084
10/18/2020,12:54:30,AM,61.1834
10/18/2020,12:51:30,AM,61.1958
10/18/2020,12:48:30,AM,61.6608
10/18/2020,12:45:30,AM,61.5819
10/18/2020,12:42:30,AM,61.6555
10/18/2020,12:39:30,AM,61.5048
10/18/2020,12:36:30,AM,61.2816
10/18/2020,12:33:30,AM,61.0153
10/18/2020,12:30:30,AM,60.9027
10/18/2020,12:27:30,AM,60.978
10/18/2020,12:24:30,AM,60.8575
10/18/2020,12:21:30,AM,61.1509
10/18/2020,12:18:30,AM,60.7069
10/18/2020,12:15:30,AM,60.8177
10/18/2020,12:12:30,AM,60.6047
10/18/2020,12:09:30,AM,58.835
10/18/2020,12:06:30,AM,61.436
10/18/2020,12:03:30,AM,61.3131
10/18/2020,12:00:30,AM,61.0017
10/17/2020,11:57:30,PM,61.463
10/17/2020,11:54:30,PM,61.2474
10/17/2020,11:51:30,PM,61.5283
10/17/2020,11:48:30,PM,61.846
10/17/2020,11:45:30,PM,61.8091
10/17/2020,11:42:30,PM,61.2445
10/17/2020,11:39:30,PM,61.3559
10/17/2020,11:36:31,PM,61.0947
10/17/2020,11:33:30,PM,62.0881
10/17/2020,11:30:30,PM,62.0237
10/17/2020,11:27:30,PM,61.0765
10/17/2020,11:24:30,PM,60.9684
10/17/2020,11:21:30,PM,60.6566
10/17/2020,11:18:30,PM,60.6148
10/17/2020,11:15:30,PM,60.4463
10/17/2020,11:12:30,PM,59.3741
10/17/2020,11:09:30,PM,59.7368
10/17/2020,11:06:30,PM,59.5105
10/17/2020,11:03:30,PM,59.157
10/17/2020,11:00:30,PM,58.8797
10/17/2020,10:57:30,PM,58.7999
10/17/2020,10:54:30,PM,58.877
10/17/2020,10:51:30,PM,59.4676
10/17/2020,10:48:30,PM,58.9323
10/17/2020,10:45:30,PM,59.4009
10/17/2020,10:42:30,PM,58.9994
10/17/2020,10:39:30,PM,59.2515
10/17/2020,10:36:30,PM,58.8177
10/17/2020,10:33:30,PM,59.1312
10/17/2020,10:30:30,PM,59.0943
10/17/2020,10:27:30,PM,58.6617
10/17/2020,10:24:30,PM,58.8568
10/17/2020,10:21:30,PM,59.1504
10/17/2020,10:18:30,PM,58.6974
10/17/2020,10:15:30,PM,59.1174
10/17/2020,10:12:30,PM,58.8154
10/17/2020,10:09:30,PM,58.9599
10/17/2020,10:06:30,PM,58.849
10/17/2020,10:03:30,PM,58.6703
10/17/2020,10:00:30,PM,58.9027
10/17/2020,09:57:30,PM,58.5134
10/17/2020,09:54:30,PM,58.3535
10/17/2020,09:51:30,PM,58.3064
10/17/2020,09:48:30,PM,58.7641
10/17/2020,09:45:30,PM,58.7545
10/17/2020,09:42:30,PM,58.3722
10/17/2020,09:39:30,PM,58.2536
10/17/2020,09:36:30,PM,60.184
10/17/2020,09:33:30,PM,57.0412
10/17/2020,09:30:30,PM,57.0305
10/17/2020,09:27:30,PM,56.8982
10/17/2020,09:24:30,PM,57.1926
10/17/2020,09:21:30,PM,57.2665
10/17/2020,09:18:30,PM,56.377
10/17/2020,09:15:30,PM,56.6161
10/17/2020,09:12:30,PM,56.6877
10/17/2020,09:09:30,PM,56.8271
10/17/2020,09:06:30,PM,55.6862
10/17/2020,09:03:30,PM,55.8355
10/17/2020,09:00:30,PM,55.9208
10/17/2020,08:57:30,PM,55.7128
10/17/2020,08:54:30,PM,56.2519
10/17/2020,08:51:30,PM,56.1123
10/17/2020,08:48:30,PM,55.1905
10/17/2020,08:45:30,PM,54.9433
10/17/2020,08:42:30,PM,55.0115
10/17/2020,08:39:30,PM,55.294
10/17/2020,08:36:30,PM,54.9011
10/17/2020,08:33:30,PM,55.1271
10/17/2020,08:30:30,PM,54.8016
10/17/2020,08:27:30,PM,54.7566
10/17/2020,08:24:30,PM,54.2611
10/17/2020,08:21:30,PM,55.9451
10/17/2020,08:18:30,PM,55.5296
10/17/2020,08:15:30,PM,55.6335
10/17/2020,08:12:30,PM,55.6371
10/17/2020,08:09:30,PM,55.2581
10/17/2020,08:06:30,PM,54.8415
10/17/2020,08:03:30,PM,55.1019
10/17/2020,08:00:30,PM,54.7489
10/17/2020,07:57:30,PM,54.8526
10/17/2020,07:54:30,PM,54.69
10/17/2020,07:51:30,PM,54.8308
10/17/2020,07:48:30,PM,55.8657
10/17/2020,07:45:30,PM,55.697
10/17/2020,07:42:30,PM,55.6509
10/17/2020,07:39:30,PM,55.719
10/17/2020,07:36:30,PM,55.6019
10/17/2020,07:33:30,PM,55.7942
10/17/2020,07:30:30,PM,55.8202
10/17/2020,07:27:30,PM,55.8829
10/17/2020,07:24:30,PM,55.7533
10/17/2020,07:21:30,PM,55.7428
10/17/2020,07:18:30,PM,55.6229
10/17/2020,07:15:30,PM,56.7337
10/17/2020,07:12:30,PM,56.0144
10/17/2020,07:09:30,PM,55.8648
10/17/2020,07:06:30,PM,54.4489
10/17/2020,07:03:30,PM,57.2601
10/17/2020,07:00:30,PM,57.4173
10/17/2020,06:57:30,PM,59.2281
10/17/2020,06:54:30,PM,62.9208
10/17/2020,06:51:30,PM,63.0504
10/17/2020,06:48:30,PM,62.9349
10/17/2020,06:45:30,PM,62.9262
10/17/2020,06:42:30,PM,63.0922
10/17/2020,06:39:30,PM,62.9856
10/17/2020,06:36:30,PM,62.9702
10/17/2020,06:33:30,PM,62.9551
10/17/2020,06:30:30,PM,62.852
10/17/2020,06:27:30,PM,62.9418
10/17/2020,06:24:30,PM,62.8776
10/17/2020,06:21:30,PM,62.6667
10/17/2020,06:18:30,PM,62.9817
10/17/2020,06:15:30,PM,62.8241
10/17/2020,06:12:30,PM,62.6222
10/17/2020,06:09:30,PM,62.8554
10/17/2020,06:06:30,PM,63.0731
10/17/2020,06:03:30,PM,62.6892
10/17/2020,06:00:30,PM,62.7768
10/17/2020,05:57:30,PM,62.9369
10/17/2020,05:54:30,PM,64.7738
10/17/2020,05:51:30,PM,64.0892
10/17/2020,05:48:30,PM,66.553
10/17/2020,05:45:30,PM,66.2985
10/17/2020,05:42:30,PM,66.5665
10/17/2020,05:39:30,PM,66.4542
10/17/2020,05:36:30,PM,66.4857
10/17/2020,05:33:30,PM,66.4762
10/17/2020,05:30:30,PM,66.4399
10/17/2020,05:27:30,PM,67.1621
10/17/2020,05:24:30,PM,67.0704
10/17/2020,05:21:30,PM,66.9829
10/17/2020,05:18:30,PM,67.2438
10/17/2020,05:15:30,PM,66.8912
10/17/2020,05:12:30,PM,66.8387
10/17/2020,05:09:30,PM,66.7692
10/17/2020,05:06:30,PM,66.7925
10/17/2020,05:03:30,PM,66.2429
10/17/2020,05:00:30,PM,66.4359
10/17/2020,04:57:30,PM,66.4786
10/17/2020,04:54:30,PM,66.705
10/17/2020,04:51:30,PM,67.0054
10/17/2020,04:48:30,PM,66.6877
10/17/2020,04:45:30,PM,66.9081
10/17/2020,04:42:30,PM,66.7997
10/17/2020,04:39:30,PM,66.4676
10/17/2020,04:36:30,PM,65.0965
10/17/2020,04:33:30,PM,63.7612
10/17/2020,04:30:30,PM,63.6727
10/17/2020,04:27:30,PM,64.5477
10/17/2020,04:24:30,PM,64.4527
10/17/2020,04:21:30,PM,64.3232
10/17/2020,04:18:30,PM,64.1771
10/17/2020,04:15:30,PM,64.4126
10/17/2020,04:12:30,PM,64.5721
10/17/2020,04:09:30,PM,64.3565
10/17/2020,04:06:30,PM,63.7759
10/17/2020,04:03:30,PM,62.9765
10/17/2020,04:00:30,PM,63.0542
10/17/2020,03:57:30,PM,62.4265
10/17/2020,03:54:30,PM,62.9796
10/17/2020,03:51:30,PM,62.8645
10/17/2020,03:48:30,PM,63.0421
10/17/2020,03:45:30,PM,62.9446
10/17/2020,03:42:30,PM,62.7918
10/17/2020,03:39:30,PM,62.6363
10/17/2020,03:36:30,PM,64.2722
10/17/2020,03:33:30,PM,64.9153
10/17/2020,03:30:30,PM,64.9623
10/17/2020,03:27:30,PM,64.7036
10/17/2020,03:24:30,PM,64.3742
10/17/2020,03:21:30,PM,63.3398
10/17/2020,03:18:30,PM,64.4513
10/17/2020,03:15:30,PM,65.3001
10/17/2020,03:12:30,PM,65.0755
10/17/2020,03:09:30,PM,65.636
10/17/2020,03:06:30,PM,65.1163
10/17/2020,03:03:30,PM,64.8204
10/17/2020,03:00:30,PM,64.6875
10/17/2020,02:57:30,PM,64.5236
10/17/2020,02:54:30,PM,64.5809
10/17/2020,02:51:30,PM,64.6545
10/17/2020,02:48:30,PM,64.6475
10/17/2020,02:45:30,PM,64.4756
10/17/2020,02:42:30,PM,64.5835
10/17/2020,02:39:30,PM,64.3202
10/17/2020,02:36:30,PM,64.6149
10/17/2020,02:33:30,PM,64.0359
10/17/2020,02:30:30,PM,64.106
10/17/2020,02:27:30,PM,63.9199
10/17/2020,02:24:30,PM,64.0407
10/17/2020,02:21:30,PM,63.7837
10/17/2020,02:18:30,PM,63.758
10/17/2020,02:15:30,PM,63.859
10/17/2020,02:12:30,PM,63.5554
10/17/2020,02:09:30,PM,63.4266
10/17/2020,02:06:30,PM,63.1452
10/17/2020,02:03:30,PM,63.9223
10/17/2020,02:00:30,PM,64.0973
10/17/2020,01:57:30,PM,63.857
10/17/2020,01:54:30,PM,64.4535
10/17/2020,01:51:30,PM,64.0157
10/17/2020,01:48:30,PM,63.8781
10/17/2020,01:45:30,PM,63.5474
10/17/2020,01:42:30,PM,63.8607
10/17/2020,01:39:30,PM,64.1941
10/17/2020,01:36:30,PM,63.889
10/17/2020,01:33:30,PM,63.7397
10/17/2020,01:30:30,PM,63.8743
10/17/2020,01:27:30,PM,63.8111
10/17/2020,01:24:30,PM,63.732
10/17/2020,01:21:30,PM,63.6606
10/17/2020,01:18:30,PM,63.3684
10/17/2020,01:15:30,PM,63.6537
10/17/2020,01:12:30,PM,63.7104
10/17/2020,01:09:30,PM,63.962
10/17/2020,01:06:30,PM,63.5727
10/17/2020,01:03:30,PM,63.3761
10/17/2020,01:00:30,PM,63.3634
10/17/2020,12:57:30,PM,63.1849
10/17/2020,12:54:30,PM,63.123
10/17/2020,12:51:30,PM,62.7608
10/17/2020,12:48:30,PM,63.4711
10/17/2020,12:45:30,PM,63.3738
10/17/2020,12:42:30,PM,63.101
10/17/2020,12:39:30,PM,63.268
10/17/2020,12:36:30,PM,63.4413
10/17/2020,12:33:30,PM,63.3996
10/17/2020,12:30:30,PM,63.1433
10/17/2020,12:27:30,PM,63.0245
10/17/2020,12:24:30,PM,62.6016
10/17/2020,12:21:30,PM,62.363
10/17/2020,12:18:30,PM,62.411
10/17/2020,12:15:30,PM,62.3091
10/17/2020,12:12:30,PM,63.0039
10/17/2020,12:09:30,PM,62.8456
10/17/2020,12:06:30,PM,62.9516
10/17/2020,12:03:30,PM,62.57
10/17/2020,12:00:30,PM,62.8048
10/17/2020,11:57:30,AM,62.9816
10/17/2020,11:54:30,AM,62.624
10/17/2020,11:51:30,AM,62.4859
10/17/2020,11:48:30,AM,62.0599
10/17/2020,11:45:30,AM,61.9886
10/17/2020,11:42:30,AM,62.1936
10/17/2020,11:39:30,AM,62.1048
10/17/2020,11:36:30,AM,61.0048
10/17/2020,11:33:30,AM,62.4797
10/17/2020,11:30:30,AM,62.2975
10/17/2020,11:27:30,AM,62.3856
10/17/2020,11:24:30,AM,62.2843
10/17/2020,11:21:30,AM,62.3323
10/17/2020,11:18:30,AM,62.1353
10/17/2020,11:15:30,AM,62.1617
10/17/2020,11:12:30,AM,62.0949
10/17/2020,11:09:30,AM,62.2603
10/17/2020,11:06:30,AM,62.933
10/17/2020,11:03:30,AM,63.2229
10/17/2020,11:00:30,AM,64.1981
10/17/2020,10:57:30,AM,64.2171
10/17/2020,10:54:30,AM,64.0491
10/17/2020,10:51:30,AM,63.9632
10/17/2020,10:48:30,AM,63.4215
10/17/2020,10:45:30,AM,63.6535
10/17/2020,10:42:30,AM,63.3067
10/17/2020,10:39:30,AM,63.3908
10/17/2020,10:36:30,AM,63.3291
10/17/2020,10:33:30,AM,62.9488
10/17/2020,10:30:30,AM,62.6933
10/17/2020,10:27:30,AM,63.6028
10/17/2020,10:24:30,AM,63.2231
10/17/2020,10:21:30,AM,63.1891
10/17/2020,10:18:30,AM,62.4354
10/17/2020,10:15:30,AM,64.4715
10/17/2020,10:12:30,AM,64.468
10/17/2020,10:09:30,AM,64.5975
10/17/2020,10:06:30,AM,64.3824
10/17/2020,10:03:30,AM,60.9888
10/17/2020,10:00:30,AM,60.723
10/17/2020,09:57:30,AM,61.0568
10/17/2020,09:54:30,AM,60.3572
10/17/2020,09:51:30,AM,60.7079
10/17/2020,09:48:30,AM,60.6128
10/17/2020,09:45:30,AM,60.4676
10/17/2020,09:42:30,AM,60.2073
10/17/2020,09:39:30,AM,61.5294
10/17/2020,09:36:30,AM,62.3709
10/17/2020,09:33:30,AM,61.9159
10/17/2020,09:30:30,AM,61.894
10/17/2020,09:27:30,AM,61.9465
10/17/2020,09:24:30,AM,61.6851
10/17/2020,09:21:30,AM,60.8013
10/17/2020,09:18:30,AM,60.7109
10/17/2020,09:15:30,AM,60.8896
10/17/2020,09:12:30,AM,60.9836
10/17/2020,09:09:30,AM,60.7928
10/17/2020,09:06:30,AM,60.1877
10/17/2020,09:03:30,AM,59.0177
10/17/2020,09:00:30,AM,60.7322
10/17/2020,08:57:30,AM,61.1987
10/17/2020,08:54:30,AM,60.8988
10/17/2020,08:51:30,AM,61.6788
10/17/2020,08:48:30,AM,61.4733
10/17/2020,08:45:30,AM,61.4844
10/17/2020,08:42:30,AM,61.7969
10/17/2020,08:39:30,AM,61.8438
10/17/2020,08:36:30,AM,61.3331
10/17/2020,08:33:30,AM,61.5362
10/17/2020,08:30:30,AM,61.5534
10/17/2020,08:27:30,AM,61.6182
10/17/2020,08:24:30,AM,61.5889
10/17/2020,08:21:30,AM,61.4764
10/17/2020,08:18:30,AM,61.4877
10/17/2020,08:15:30,AM,61.6348
10/17/2020,08:12:30,AM,61.293
10/17/2020,08:09:30,AM,61.1333
10/17/2020,08:06:30,AM,61.5937
10/17/2020,08:03:30,AM,61.5884
10/17/2020,08:00:30,AM,61.6476
10/17/2020,07:57:30,AM,60.9298
10/17/2020,07:54:30,AM,60.8964
10/17/2020,07:51:30,AM,59.6875
10/17/2020,07:48:30,AM,57.2688
10/17/2020,07:45:30,AM,58.9291
10/17/2020,07:42:30,AM,58.3701
10/17/2020,07:39:30,AM,58.7932
10/17/2020,07:36:30,AM,58.8069
10/17/2020,07:33:30,AM,59.2595
10/17/2020,07:30:30,AM,58.8736
10/17/2020,07:27:30,AM,59.1419
10/17/2020,07:24:30,AM,58.7685
10/17/2020,07:21:30,AM,58.4928
10/17/2020,07:18:30,AM,58.5179
10/17/2020,07:15:30,AM,58.5649
10/17/2020,07:12:30,AM,58.3359
10/17/2020,07:09:30,AM,58.4331
10/17/2020,07:06:30,AM,58.3229
10/17/2020,07:03:30,AM,58.5727
10/17/2020,07:00:30,AM,58.154
10/17/2020,06:57:30,AM,58.8979
10/17/2020,06:54:30,AM,58.3425
10/17/2020,06:51:30,AM,58.2108
10/17/2020,06:48:30,AM,58.7906
10/17/2020,06:45:30,AM,55.799
10/17/2020,06:42:30,AM,55.6651
10/17/2020,06:39:30,AM,55.3371
10/17/2020,06:36:30,AM,55.7296
10/17/2020,06:33:30,AM,55.3989
10/17/2020,06:30:30,AM,56.4872
10/17/2020,06:27:30,AM,56.4166
10/17/2020,06:24:30,AM,56.4463
10/17/2020,06:21:30,AM,56.4707
10/17/2020,06:18:30,AM,56.1781
10/17/2020,06:15:30,AM,56.1243
10/17/2020,06:12:30,AM,56.4035
10/17/2020,06:09:30,AM,56.2291
10/17/2020,06:06:30,AM,56.2004
10/17/2020,06:03:30,AM,55.8714
10/17/2020,06:00:30,AM,55.9739
10/17/2020,05:57:30,AM,55.8122
10/17/2020,05:54:30,AM,55.6631
10/17/2020,05:51:30,AM,55.8531
10/17/2020,05:48:30,AM,55.2087
10/17/2020,05:45:30,AM,55.3284
10/17/2020,05:42:30,AM,55.2974
10/17/2020,05:39:30,AM,55.0488
10/17/2020,05:36:30,AM,54.6026
10/17/2020,05:33:30,AM,54.8325
10/17/2020,05:30:30,AM,54.8718
10/17/2020,05:27:30,AM,54.5807
10/17/2020,05:24:30,AM,54.6371
10/17/2020,05:21:30,AM,54.3114
10/17/2020,05:18:30,AM,53.7846
10/17/2020,05:15:30,AM,55.4681
10/17/2020,05:12:30,AM,54.9687
10/17/2020,05:09:30,AM,54.9356
10/17/2020,05:06:30,AM,54.7615
10/17/2020,05:03:30,AM,54.4207
10/17/2020,05:00:30,AM,54.8318
10/17/2020,04:57:30,AM,54.6051
10/17/2020,04:54:30,AM,54.3039
10/17/2020,04:51:30,AM,54.4281
10/17/2020,04:48:30,AM,54.3344
10/17/2020,04:45:30,AM,54.5646
10/17/2020,04:42:30,AM,54.5401
10/17/2020,04:39:30,AM,53.2437
10/17/2020,04:36:30,AM,53.8351
10/17/2020,04:33:30,AM,52.8698
10/17/2020,04:30:30,AM,53.4424
10/17/2020,04:27:30,AM,52.8431
10/17/2020,04:24:30,AM,52.5743
10/17/2020,04:21:30,AM,52.4041
10/17/2020,04:18:30,AM,52.5283
10/17/2020,04:15:30,AM,52.7946
10/17/2020,04:12:30,AM,52.8203
10/17/2020,04:09:30,AM,51.9801
10/17/2020,04:06:30,AM,52.0929
10/17/2020,04:03:30,AM,51.6634
10/17/2020,04:00:30,AM,52.3953
10/17/2020,03:57:30,AM,52.0438
10/17/2020,03:54:30,AM,52.7248
10/17/2020,03:51:30,AM,52.5796
10/17/2020,03:48:30,AM,52.4903
10/17/2020,03:45:30,AM,52.6161
10/17/2020,03:42:30,AM,52.2831
10/17/2020,03:39:30,AM,51.8471
10/17/2020,03:36:30,AM,51.6811
10/17/2020,03:33:30,AM,51.6158
10/17/2020,03:30:30,AM,51.2135
10/17/2020,03:27:30,AM,51.187
10/17/2020,03:24:30,AM,51.1075
10/17/2020,03:21:30,AM,50.9219
10/17/2020,03:18:30,AM,51.1033
10/17/2020,03:15:30,AM,51.2078
10/17/2020,03:12:30,AM,50.7255
10/17/2020,03:09:30,AM,50.1225
10/17/2020,03:06:30,AM,50.617
10/17/2020,03:03:30,AM,50.2572
10/17/2020,03:00:30,AM,49.9818
10/17/2020,02:57:30,AM,50.1359
10/17/2020,02:54:30,AM,50.0651
10/17/2020,02:51:30,AM,50.002
10/17/2020,02:48:30,AM,49.9189
10/17/2020,02:45:30,AM,50.4032
10/17/2020,02:42:30,AM,50.4883
10/17/2020,02:39:30,AM,50.5806
10/17/2020,02:36:30,AM,50.6974
10/17/2020,02:33:30,AM,50.5756
10/17/2020,02:30:30,AM,50.417
10/17/2020,02:27:30,AM,50.4605
10/17/2020,02:24:30,AM,50.154
10/17/2020,02:21:30,AM,49.6877
10/17/2020,02:18:30,AM,49.6669
10/17/2020,02:15:30,AM,49.6727
10/17/2020,02:12:30,AM,49.645
10/17/2020,02:09:30,AM,49.6975
10/17/2020,02:06:30,AM,49.714
10/17/2020,02:03:30,AM,50.476
10/17/2020,02:00:30,AM,50.5415
10/17/2020,01:57:30,AM,50.665
10/17/2020,01:54:30,AM,50.6137
10/17/2020,01:51:30,AM,50.5703
10/17/2020,01:48:30,AM,50.6231
10/17/2020,01:45:30,AM,50.3724
10/17/2020,01:42:30,AM,50.5271
10/17/2020,01:39:30,AM,50.5073
10/17/2020,01:36:30,AM,50.4137
10/17/2020,01:33:30,AM,50.47
10/17/2020,01:30:30,AM,50.0608
10/17/2020,01:27:30,AM,50.9988
10/17/2020,01:24:30,AM,51.1445
10/17/2020,01:21:30,AM,50.9401
10/17/2020,01:18:30,AM,50.902
10/17/2020,01:15:30,AM,50.7492
10/17/2020,01:12:30,AM,50.9039
10/17/2020,01:09:30,AM,50.781
10/17/2020,01:06:30,AM,50.7489
10/17/2020,01:03:30,AM,50.8731
10/17/2020,01:00:30,AM,50.5934
10/17/2020,12:57:30,AM,50.8539
10/17/2020,12:54:30,AM,50.8823
10/17/2020,12:51:30,AM,50.8716
10/17/2020,12:48:30,AM,50.7386
10/17/2020,12:45:30,AM,50.4603
10/17/2020,12:42:30,AM,50.814
10/17/2020,12:39:30,AM,50.7376
10/17/2020,12:36:30,AM,50.6981
10/17/2020,12:33:30,AM,50.6892
10/17/2020,12:30:30,AM,50.61
10/17/2020,12:27:30,AM,50.9054
10/17/2020,12:24:30,AM,50.6788
10/17/2020,12:21:30,AM,50.5445
10/17/2020,12:18:30,AM,50.5543
10/17/2020,12:15:30,AM,50.2165
10/17/2020,12:12:30,AM,51.3624
10/17/2020,12:09:30,AM,50.8633
10/17/2020,12:06:30,AM,51.1304
10/17/2020,12:03:30,AM,50.7602
10/17/2020,12:00:30,AM,50.94
10/16/2020,11:57:30,PM,50.8127
10/16/2020,11:54:30,PM,50.8976
10/16/2020,11:51:30,PM,50.7247
10/16/2020,11:48:30,PM,50.9214
10/16/2020,11:45:30,PM,51.0416
10/16/2020,11:42:30,PM,50.9035
10/16/2020,11:39:30,PM,51.074
10/16/2020,11:36:30,PM,50.8962
10/16/2020,11:33:30,PM,50.8833
10/16/2020,11:30:30,PM,50.8658
10/16/2020,11:27:30,PM,50.8766
10/16/2020,11:24:30,PM,50.818
